1	так	так	ADV	_	Degree=Pos	_	_	_	@ap1990f-words#@ap1990f#107.0#107.369
405	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#129.779#130.077
406	по...	почему	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#130.077#130.375
407	почему	почему	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#130.375#130.673
408	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#130.673#130.971
409	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#130.971#131.269
410	моя	мой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#131.269#131.567
411	сверхидея	сверхидея	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#131.567#131.865
412	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#131.865#132.163
413	в	в	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#132.163#132.461
414	какой-то	какой-то	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#132.461#132.759
415	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#132.759#133.057
416	времени	время	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#133.057#133.355
417	то	то	PRON	_	_	_	_	_	@ivp1985m-words#@ivp1985m#133.355#133.653
418	есть	быть	VERB	_	_	_	_	_	@ivp1985m-words#@ivp1985m#133.653#133.951
419	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ivp1985m-words#@ivp1985m#133.951#134.249
420	ее	она	PRON	_	Case=Acc|Gender=Fem|Number=Sing|Person=3	_	_	_	@ivp1985m-words#@ivp1985m#134.249#134.547
421	исполнил	исполнять	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#134.547#134.845
422	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#134.845#135.143
423	теперь	теперь	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#135.143#135.441
424	идем	идти	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#135.441#135.739
425	к	к	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#135.739#136.037
426	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#136.037#136.335
427	новым	новый	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#136.335#136.633
428	к	к	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#136.633#136.931
429	новым	новый	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#136.931#137.229
430	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#137.229#137.527
431	к	к	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#137.527#137.825
432	новым	новый	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#137.825#138.123
433	высотам	высота	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#138.123#138.431
434	петухи	петух	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#139.608#140.418
435	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#140.418#141.228
436	ээ	ээ	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#141.228#142.039
437	лягухи	лягушка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#142.039#142.57
438	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#142.57#143.101
439	собаки	собака	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#143.101#143.632
440	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#143.632#144.163
441	а	а	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#144.163#144.694
442	дрозды	дрозд	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#144.694#145.227
443	да	да	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#146.742#147.0
444	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ivp1985m-words#@ivp1985m#147.0#147.258
445	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#147.258#147.516
446	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ivp1985m-words#@ivp1985m#147.516#147.774
447	не	не	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#147.774#148.032
448	интересные	интересный	ADJ	_	Animacy=Anim|Case=Nom|Degree=Pos|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#148.032#148.29
449	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#148.29#148.548
450	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#148.548#148.806
451	самые	самый	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#148.806#149.064
452	неинтересные	неинтересный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#149.064#149.322
453	животные	животное	NOUN	_	Animacy=Anim|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#149.322#149.58
454	которые	который	PRON	_	Case=Nom|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#149.58#149.838
455	могут	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#149.838#150.096
456	быть	быть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#150.096#150.361
457	кошки	кошка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#150.753#151.163
458	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#151.163#151.573
459	лошадки	лошадка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#151.573#151.984
460	ну	ну	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#168.326#168.609
461	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ivp1985m-words#@ivp1985m#168.609#168.892
462	помню	помнить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#168.892#169.175
463	точно	точно	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#169.175#169.458
464	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@ivp1985m-words#@ivp1985m#169.458#169.741
465	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#169.741#170.024
466	у	у	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#170.024#170.307
467	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@ivp1985m-words#@ivp1985m#170.307#170.59
468	была	быть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#170.59#170.873
469	сцена	сцена	NOUN	_	Animacy=Inan|Case=INom|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#170.873#171.156
470	с	с	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#171.156#171.439
471	бомжом	бомж	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#171.439#171.722
472	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#171.722#172.005
473	а	а	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#172.005#172.288
474	была	быть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#172.288#172.571
475	сцена	сцена	NOUN	_	Animacy=Inan|Case=INom|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#172.571#172.854
476	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#172.854#173.137
477	ааа	ааа	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#173.137#173.42
478	угу	угу	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#176.478#177.003
479	ну	ну	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#182.595#183.038
480	кстати	кстати	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#183.038#183.481
481	у	у	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#183.481#183.924
482	аа	аа	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#183.924#184.367
483	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#184.367#184.81
484	буфетчица	буфетчица	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#184.81#185.253
485	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#185.253#185.696
486	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#185.696#186.139
487	прям	прямо	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#186.139#186.582
488	очень	очень	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#186.582#187.025
489	хорошая	хороший	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#187.025#187.468
490	сцена	сцена	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#187.468#187.911
491	и	и	CCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#187.911#188.354
492	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#188.354#188.797
493	мнэ	мнэ	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#188.797#189.24
494	девочка	девочка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#189.24#189.683
495	которая	который	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#189.683#190.126
496	снималась	сниматься	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Pass	_	_	_	@ivp1985m-words#@ivp1985m#190.126#190.569
497	ээ	ээ	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#190.569#191.019
498	сима	Сима	PROPN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#191.02#191.22
499	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#191.22#191.42
500	да	да	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#191.42#191.62
501	очень	очень	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#192.165#192.95
502	круто	круто	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#192.95#193.735
503	исполнила	исполнить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#193.735#194.52
504	ээ	ээ	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#194.52#195.305
505	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#195.305#196.09
506	прям	прямо	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#196.09#196.875
507	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#196.875#197.66
508	одна	один	NUM	_	Case=Nom|Gender=Fem	_	_	_	@ivp1985m-words#@ivp1985m#197.66#198.445
509	из	из	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#198.445#199.23
510	моих	мой	DET	_	Case=Gen|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#199.23#200.015
511	любимых	любимый	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#200.015#200.8
512	сцен	сцена	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#200.8#201.585
513	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#201.585#202.37
514	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#202.37#203.155
515	и	и	CCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#203.155#203.94
516	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@ivp1985m-words#@ivp1985m#203.94#204.725
517	долго	долго	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#204.725#205.51
518	сомневались	сомневаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ivp1985m-words#@ivp1985m#205.51#206.295
519	а	а	CCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#206.295#207.08
520	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#207.08#207.865
521	ее	она	PRON	_	Case=Acc|Gender=Fem|Number=Sing|Person=3	_	_	_	@ivp1985m-words#@ivp1985m#207.865#208.65
522	или	или	CCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#208.65#209.435
523	нет	нет	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#209.435#210.22
524	но	но	CCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#210.22#211.005
525	когда	когда	SCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#211.005#211.79
526	сделали	делать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#211.79#212.575
527	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#212.575#213.36
528	оказалось	оказаться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ivp1985m-words#@ivp1985m#213.36#214.145
529	что	что	SCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#214.145#214.93
530	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#214.93#215.715
531	не	не	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#215.715#216.5
532	зря	зря	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#216.5#217.291
533	хм	хм	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#224.31#224.988
534	самое	самый	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#243.401#243.723
535	смешное	смешной	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#243.723#244.045
536	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#244.045#244.367
537	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@ivp1985m-words#@ivp1985m#244.367#244.689
538	продюсерам	продюсер	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#244.689#245.011
539	сказали	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#245.011#245.333
540	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#245.333#245.655
541	главное	главное	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#245.655#245.977
542	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#245.977#246.299
543	аа	а	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#246.299#246.621
544	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#246.621#246.943
545	не	не	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#246.943#247.265
546	мейн-кун	мейн-кун	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#247.265#247.587
547	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#247.587#247.909
548	то	то	PRON	_	_	_	_	_	@ivp1985m-words#@ivp1985m#247.909#248.231
549	есть	быть	VERB	_	_	_	_	_	@ivp1985m-words#@ivp1985m#248.231#248.553
550	привезите	привезти	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#248.553#248.875
551	кота	кот	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#248.875#249.197
552	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#249.197#249.519
553	порода	порода	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#249.519#249.841
554	должна	должен	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@ivp1985m-words#@ivp1985m#249.841#250.163
555	быть	быть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#250.163#250.485
556	не	не	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#250.485#250.807
557	мейн-кун	мейн-кун	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#250.807#251.129
558	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#251.129#251.451
559	аа	а	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#251.451#251.773
560	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#251.773#252.095
561	потому	потому	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#252.095#252.417
562	что	что	SCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#252.417#252.739
563	мейн-куны	мейн-кун	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#252.739#253.061
564	очень	очень	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#253.061#253.383
565	большие	большой	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#253.383#253.705
566	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#253.705#254.027
567	то	то	PRON	_	_	_	_	_	@ivp1985m-words#@ivp1985m#254.027#254.349
568	есть	быть	VERB	_	_	_	_	_	@ivp1985m-words#@ivp1985m#254.349#254.671
569	если	если	SCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#254.671#254.993
570	будет	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#254.993#255.315
571	обычный	обычный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#255.315#255.637
572	кот	кот	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#255.637#255.959
573	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#255.959#256.281
574	и	и	CCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#256.281#256.603
575	мейн-кун	мейн-кун	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#256.603#256.925
576	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#256.925#257.247
577	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ivp1985m-words#@ivp1985m#257.247#257.569
578	будут	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#257.569#257.891
579	разные	разный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#257.891#258.213
580	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#258.213#258.535
581	и	и	CCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#258.535#258.857
582	знаете	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#258.857#259.179
583	что	что	PRON	_	Case=Nom	_	_	_	@ivp1985m-words#@ivp1985m#259.179#259.501
584	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#259.501#259.823
585	привозят	привозить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#259.823#260.145
586	мейн-куна	мейн-кун	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#260.145#260.467
587	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#260.467#260.789
588	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#260.789#261.111
589	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ivp1985m-words#@ivp1985m#261.111#261.433
590	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#261.433#261.755
591	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#261.755#262.077
592	но	но	CCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#262.077#262.399
593	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ivp1985m-words#@ivp1985m#262.399#262.721
594	же	же	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#262.721#263.043
595	говорил	говорить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#263.043#263.365
596	только	только	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#263.365#263.687
597	не	не	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#263.687#264.009
598	мейн-кун	мейн-кун	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#264.009#264.331
599	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#264.331#264.653
600	и	и	CCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#264.653#264.975
601	один	один	NUM	_	Case=Nom|Gender=Masc	_	_	_	@ivp1985m-words#@ivp1985m#264.975#265.297
602	из	из	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#265.297#265.619
603	продюсеров	продюсер	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#265.619#265.941
604	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#265.941#266.263
