1	так	так	ADV	_	Degree=Pos	_	_	_	@ap1990f-words#@ap1990f#107.0#107.369
605	ну	ну	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#266.263#266.585
606	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@ivp1985m-words#@ivp1985m#266.585#266.907
607	сказали	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#266.907#267.229
608	мейн-куна	мейн-кун	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#267.229#267.551
609	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#267.551#267.873
610	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#267.873#268.195
611	что	что	PRON	_	Case=Nom	_	_	_	@ivp1985m-words#@ivp1985m#268.195#268.517
612	?	?	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#268.517#268.841
613	в	в	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#276.039#276.428
614	этом	этот	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#276.428#276.817
615	клипе	клип	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#276.817#277.206
616	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#277.206#277.595
617	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#277.595#277.984
618	несколько	несколько	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#277.984#278.373
619	по-моему	по-моему	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#278.373#278.762
620	пасхалок	пасхалка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#278.762#279.151
621	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#279.151#279.54
622	вот	вот	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#279.54#279.929
623	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#279.929#280.318
624	кто	кто	PRON	_	Case=Nom	_	_	_	@ivp1985m-words#@ivp1985m#280.318#280.707
625	увидит	увидеть	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#280.707#281.096
626	в	в	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#281.096#281.485
627	буфете	буфет	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#281.485#281.874
628	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#281.874#282.263
629	там	там	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#282.263#282.652
630	допустим	допустить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#282.652#283.041
631	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#283.041#283.43
632	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#283.43#283.819
633	аа	аа	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#283.819#284.208
634	витрина	витрина	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#284.208#284.597
635	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#284.597#284.986
636	а	а	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#284.986#285.375
637	с	с	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#285.375#285.764
638	колбасой	колбаса	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#285.764#286.153
639	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#286.153#286.542
640	притом	притом	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#286.542#286.931
641	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ivp1985m-words#@ivp1985m#286.931#287.32
642	щас	сейчас	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#287.32#287.709
643	не	не	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#287.709#288.098
644	утрирую	утрировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#288.098#288.487
645	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#288.487#288.876
646	там	там	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#288.876#289.265
647	реально	реально	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#289.265#289.654
648	только	только	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#289.654#290.043
649	одна	один	NUM	_	Case=Nom|Gender=Fem	_	_	_	@ivp1985m-words#@ivp1985m#290.043#290.432
650	колбаса	колбаса	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#290.432#290.821
651	подписанная	подписать	VERB	_	Aspect=Perf|Case=Nom|Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass	_	_	_	@ivp1985m-words#@ivp1985m#290.821#291.21
652	колбаса	колбаса	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#291.21#291.599
653	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#291.599#291.988
654	колбаса	колбаса	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#291.988#292.401
655	по	по	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#292.509#292.899
656	клипу	клип	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#292.899#293.289
657	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#293.289#293.679
658	достаточно	достаточно	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#293.679#294.069
659	много	много	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#294.069#294.459
660	таких	такой	DET	_	Case=Gen|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#294.459#294.849
661	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#294.849#295.239
662	э	э	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#295.239#295.629
663	мини	мини	ADJ	_	Foreign=Yes	_	_	_	@ivp1985m-words#@ivp1985m#295.629#296.019
664	мини	мини	ADJ	_	Foreign=Yes	_	_	_	@ivp1985m-words#@ivp1985m#296.019#296.409
665	мини	мини	ADJ	_	Foreign=Yes	_	_	_	@ivp1985m-words#@ivp1985m#296.409#296.799
666	пасхалок	пасхалка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#296.799#297.189
667	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#297.189#297.579
668	вот	вот	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#297.579#297.969
669	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#297.969#298.359
670	все	все	DET	_	Case=Nom|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#298.359#298.749
671	кто	кто	PRON	_	Case=Nom	_	_	_	@ivp1985m-words#@ivp1985m#298.749#299.139
672	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#299.139#299.529
673	э	э	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#299.529#299.919
674	найдет	найти	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#299.919#300.309
675	их	они	PRON	_	Case=Acc|Number=Plur|Person=3	_	_	_	@ivp1985m-words#@ivp1985m#300.309#300.699
676	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#300.699#301.089
677	молодцы	молодец	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#301.089#301.492
678	кроме	кроме	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#331.444#331.892
679	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@ivp1985m-words#@ivp1985m#331.892#332.34
680	потому	потому	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#333.004#333.312
681	что	что	SCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#333.312#333.62
682	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ivp1985m-words#@ivp1985m#333.62#333.928
683	как	как	SCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#333.928#334.236
684	говорится	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	_	_	_	@ivp1985m-words#@ivp1985m#334.236#334.544
685	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#334.544#334.852
686	придумал	придумать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#334.852#335.16
687	это	этот	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#335.16#335.468
688	движение	движение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#335.468#335.776
689	вот	вот	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#335.776#336.084
690	и	и	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#336.084#336.392
691	все	все	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#336.392#336.705
692	с	с	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#354.94#355.429
693	нашим	наш	DET	_	Case=Ins|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#355.429#355.918
694	хореографом	хореограф	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#355.918#356.407
695	да	да	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#390.366#390.698
696	да	да	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#390.698#391.03
697	да	да	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#391.03#391.362
698	и	и	CCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#391.362#391.694
699	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@ivp1985m-words#@ivp1985m#391.694#392.026
700	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@ivp1985m-words#@ivp1985m#392.026#392.358
701	говорили	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#392.358#392.69
702	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#392.69#393.022
703	ребят	ребята	NOUN	_	Animacy=Anim|Case=Nom|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#393.022#393.354
704	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#393.354#393.686
705	ни	ни	PART	_	Polarity=Neg	_	_	_	@ivp1985m-words#@ivp1985m#393.686#394.018
706	в	в	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#394.018#394.35
707	коем	кой	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#394.35#394.682
708	случае	случай	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#394.682#395.014
709	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#395.014#395.346
710	не	не	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#395.346#395.678
711	старайтесь	стараться	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Mid	_	_	_	@ivp1985m-words#@ivp1985m#395.678#396.01
712	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#396.01#396.342
713	здесь	здесь	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#396.342#396.674
714	нужно	нужно	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@ivp1985m-words#@ivp1985m#396.674#397.006
715	как	как	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#397.006#397.338
716	можно	можно	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#397.338#397.67
717	дебильнее	дебильно	ADV	_	Degree=Cmp	_	_	_	@ivp1985m-words#@ivp1985m#397.67#398.002
718	танцевать	танцевать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#398.002#398.334
719	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#398.334#398.666
720	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ivp1985m-words#@ivp1985m#398.666#398.998
721	такие	такой	DET	_	Case=Nom|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#398.998#399.33
722	блин	блин	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#399.33#399.662
723	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#399.662#399.994
724	как	как	SCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#399.994#400.326
725	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#400.326#400.658
726	как	как	SCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#400.658#400.99
727	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#400.99#401.322
728	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#401.322#401.654
729	то	то	PRON	_	_	_	_	_	@ivp1985m-words#@ivp1985m#401.654#401.986
730	есть	быть	VERB	_	_	_	_	_	@ivp1985m-words#@ivp1985m#401.986#402.318
731	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#402.318#402.65
732	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#402.65#402.982
733	реально	реальный	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#402.982#403.314
734	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#403.314#403.646
735	а	а	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#403.646#403.978
736	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#403.978#404.31
737	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@ivp1985m-words#@ivp1985m#404.31#404.642
738	казалось	казаться	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ivp1985m-words#@ivp1985m#404.642#404.974
739	с	с	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#404.974#405.306
740	самого	самый	ADJ	_	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#405.306#405.638
741	начала	начало	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#405.638#405.97
742	что	что	SCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#405.97#406.302
743	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#406.302#406.634
744	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#406.634#406.966
745	самая	самый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#406.966#407.298
746	легкая	легкий	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#407.298#407.63
747	съемка	съемка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#407.63#407.962
748	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#407.962#408.294
749	что	что	SCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#408.294#408.626
750	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@ivp1985m-words#@ivp1985m#408.626#408.958
751	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#408.958#409.29
752	позвали	позвать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#409.29#409.622
753	профессиональных	профессиональный	ADJ	_	Case=Acc|Degree=Pos|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#409.622#409.954
754	танцоров	танцор	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#409.954#410.286
755	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#410.286#410.618
756	но	но	CCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#410.618#410.95
757	в	в	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#410.95#411.282
758	результате	результат	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#411.282#411.614
759	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#411.614#411.946
760	оказалось	оказаться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ivp1985m-words#@ivp1985m#411.946#412.278
761	что	что	SCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#412.278#412.61
762	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#412.61#412.942
763	профессиональным	профессиональный	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#412.942#413.274
764	танцорам	танцор	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@ivp1985m-words#@ivp1985m#413.274#413.606
765	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#413.606#413.938
766	очень	очень	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#413.938#414.27
767	сложно	сложный	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#414.27#414.602
768	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#414.602#414.934
769	нэ	нэ	INTJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#414.934#415.266
770	танцевать	танцевать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#415.266#415.598
771	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#415.598#415.93
772	непрофессионально	непрофессионально	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#415.93#416.262
773	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#416.262#416.594
774	то	то	PRON	_	_	_	_	_	@ivp1985m-words#@ivp1985m#416.594#416.926
775	есть	быть	VERB	_	_	_	_	_	@ivp1985m-words#@ivp1985m#416.926#417.258
776	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ivp1985m-words#@ivp1985m#417.258#417.59
777	пытаются	пытаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@ivp1985m-words#@ivp1985m#417.59#417.922
778	там	там	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#417.922#418.254
779	вложиться	вкладываться	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@ivp1985m-words#@ivp1985m#418.254#418.586
780	в	в	ADP	_	_	_	_	_	@ivp1985m-words#@ivp1985m#418.586#418.918
781	движения	движение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#418.918#419.25
782	там	там	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#419.25#419.582
783	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#419.582#419.914
784	эм	эм	INTJ	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#419.914#420.246
785	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#420.246#420.578
786	там	там	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#420.578#420.91
787	динамика	динамика	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#420.91#421.242
788	тела	тело	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#421.242#421.574
789	а	а	CCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#421.574#421.906
790	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ivp1985m-words#@ivp1985m#421.906#422.238
791	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#422.238#422.57
792	нет	нет	PART	_	_	_	_	_	@ivp1985m-words#@ivp1985m#422.57#422.902
793	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#422.902#423.234
794	стоп	стоп	VERB	_	Foreign=Yes	_	_	_	@ivp1985m-words#@ivp1985m#423.234#423.566
795	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#423.566#423.898
796	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@ivp1985m-words#@ivp1985m#423.898#424.23
797	деревянный	деревянный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#424.23#424.562
798	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#424.562#424.894
799	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#424.894#425.226
800	забудь	забыть	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#425.226#425.558
801	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#425.558#425.89
802	и	и	CCONJ	_	_	_	_	_	@ivp1985m-words#@ivp1985m#425.89#426.222
803	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ivp1985m-words#@ivp1985m#426.222#426.554
804	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ivp1985m-words#@ivp1985m#426.554#426.886
805	сложно	сложно	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@ivp1985m-words#@ivp1985m#426.886#427.218
806	/	/	PUNCT	_	_	_	_	_	@ivp1985m-words#@ivp1985m#427.218#427.55
807	реально	реально	ADV	_	Degree=Pos	_	_	_	@ivp1985m-words#@ivp1985m#427.55#427.882
808	сложно	сложно	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@ivp1985m-words#@ivp1985m#427.882#428.228
